species,longitude,latitude,combined,Point_X,Point_Y
Ixodes pacificus,-122.095871,37.235522,-122.095871+37.235522,-185666.0828,-84750.74214
Ixodes pacificus,-122.095871,37.235522,-122.095871+37.235522,-185666.0828,-84750.74214
Ixodes pacificus,-122.095871,37.235522,-122.095871+37.235522,-185666.0828,-84750.74214
Ixodes pacificus,-122.146319,37.089247,-122.146319+37.089247,-190502.4339,-100906.2659
Ixodes pacificus,-122.146319,37.089247,-122.146319+37.089247,-190502.4339,-100906.2659
Ixodes pacificus,-122.32111,40.80027,-122.32111+40.80027,-195918.3945,311728.2992
Ixodes pacificus,-122.96138,40.35277,-122.96138+40.35277,-251498.2199,263569.2317
Ixodes pacificus,-122.23777,40.87472,-122.23777+40.87472,-188690.1356,319821.5549
Ixodes pacificus,-122.62694,40.65361,-122.62694+40.65361,-222177.6665,296125.7365
Ixodes pacificus,-122.62694,40.65361,-122.62694+40.65361,-222177.6665,296125.7365
Ixodes pacificus,-122.40888,40.99055,-122.40888+40.99055,-202788.6918,333028.031
Ixodes pacificus,-122.2527,40.8705,-122.2527+40.8705,-189959.9432,319383.0547
Ixodes pacificus,-122.24213,40.43164,-122.24213+40.43164,-190221.0038,270649.3172
Ixodes pacificus,-122.38016,40.59501,-122.38016+40.59501,-201473.6866,289070.148
Ixodes pacificus,-122.30793,40.43938,-122.30793+40.43938,-195781.4618,271642.5485
Ixodes pacificus,-122.41275,40.9966,-122.41275+40.9966,-203097.3277,333707.6026
Ixodes pacificus,-122.44529,40.60667,-122.44529+40.60667,-206952.1898,290504.678
Ixodes pacificus,-121.51065,40.98799,-121.51065+40.98799,-127184.6829,331180.8182
Ixodes pacificus,-122.4128,40.9966,-122.4128+40.9966,-203101.5356,333707.7098
Ixodes pacificus,-122.246993,40.940079,-122.246993+40.940079,-189295.7545,327092.9055
Ixodes pacificus,-120.9834,39.5133,-120.9834+39.5133,-84494.87826,166821.7037
Ixodes pacificus,-120.9127,39.5413,-120.9127+39.5413,-78390.41434,169872.147
Ixodes pacificus,-122.66,41.829,-122.66+41.829,-221314.3448,426574.4426
Ixodes pacificus,-122.029,38.493,-122.029+38.493,-176751.7385,54875.4941
Ixodes pacificus,-122.132908,38.248522,-122.132908+38.248522,-186413.3603,27904.23765
Ixodes pacificus,-122.653,38.448,-122.653+38.448,-231237.8693,51217.39576
Ixodes pacificus,-122.653,38.448,-122.653+38.448,-231237.8693,51217.39576
Ixodes pacificus,-122.5202,38.3519,-122.5202+38.3519,-219949.5767,40222.69112
Ixodes pacificus,-122.5417,38.343,-122.5417+38.343,-221852.0637,39283.78672
Ixodes pacificus,-122.5417,38.343,-122.5417+38.343,-221852.0637,39283.78672
Ixodes pacificus,-122.5417,38.343,-122.5417+38.343,-221852.0637,39283.78672
Ixodes pacificus,-122.5417,38.343,-122.5417+38.343,-221852.0637,39283.78672
Ixodes pacificus,-122.5417,38.343,-122.5417+38.343,-221852.0637,39283.78672
Ixodes pacificus,-122.5417,38.343,-122.5417+38.343,-221852.0637,39283.78672
Ixodes pacificus,-122.5417,38.343,-122.5417+38.343,-221852.0637,39283.78672
Ixodes pacificus,-122.5417,38.343,-122.5417+38.343,-221852.0637,39283.78672
Ixodes pacificus,-121.3709,37.4204,-121.3709+37.4204,-121151.4812,-65375.74155
Ixodes pacificus,-121.3812,37.4225,-121.3812+37.4225,-122058.2738,-65129.11175
Ixodes pacificus,-121.3709,37.4204,-121.3709+37.4204,-121151.4812,-65375.74155
Ixodes pacificus,-121.3816,37.4225,-121.3816+37.4225,-122093.6201,-65128.5967
Ixodes pacificus,-121.3816,37.4225,-121.3816+37.4225,-122093.6201,-65128.5967
Ixodes pacificus,-121.3712,37.4205,-121.3712+37.4205,-121177.831,-65364.24297
Ixodes pacificus,-123.053,40.579,-123.053+40.579,-258467.6876,288925.2589
Ixodes pacificus,-123.128,40.773,-123.128+40.773,-264104.4468,310659.7178
Ixodes pacificus,-122.85139,40.85081,-122.85139+40.85081,-240497.1471,318557.2199
Ixodes pacificus,-122.85139,40.85081,-122.85139+40.85081,-240497.1471,318557.2199
Ixodes pacificus,-122.81175,40.8508,-122.81175+40.8508,-237154.7623,318456.2554
Ixodes pacificus,-122.81175,40.8508,-122.81175+40.8508,-237154.7623,318456.2554
Ixodes pacificus,-122.89631,40.81803,-122.89631+40.81803,-244395.8679,315034.8469
Ixodes pacificus,-123.13072,40.77596,-123.13072+40.77596,-264323.1712,310995.7282
Ixodes pacificus,-122.77068,40.78626,-122.77068+40.78626,-233901.0749,311192.621
Ixodes pacificus,-122.80735,40.74593,-122.80735+40.74593,-237128.4335,306808.3136
Ixodes pacificus,-122.80735,40.74593,-122.80735+40.74593,-237128.4335,306808.3136
Ixodes pacificus,-122.80759,40.73165,-122.80759+40.73165,-237195.6409,305224.2377
Ixodes pacificus,-122.85787,40.84893,-122.85787+40.84893,-241049.8221,318365.0749
Ixodes pacificus,-122.85083,40.85055,-122.85083+40.85055,-240450.7963,318526.9503
Ixodes pacificus,-122.92646,40.58976,-122.92646+40.58976,-247721.3392,289781.6094
Ixodes pacificus,-123.00962,40.59685,-123.00962+40.59685,-254733.4475,290788.8247
Ixodes pacificus,-123.23658,40.35423,-123.23658+40.35423,-274855.737,264495.2144
Ixodes pacificus,-122.85972,40.84972,-122.85972+40.84972,-241203.1708,318457.437
Ixodes pacificus,-122.85972,40.84972,-122.85972+40.84972,-241203.1708,318457.437
Ixodes pacificus,-122.85972,40.84972,-122.85972+40.84972,-241203.1708,318457.437
Ixodes pacificus,-122.85972,40.84972,-122.85972+40.84972,-241203.1708,318457.437
Ixodes pacificus,-122.80428,40.72043,-122.80428+40.72043,-236952.9193,303970.8425
Ixodes pacificus,-122.80735,40.74593,-122.80735+40.74593,-237128.4335,306808.3136
Ixodes pacificus,-122.85787,40.84893,-122.85787+40.84893,-241049.8221,318365.0749
Ixodes pacificus,-122.85085,40.85103,-122.85085+40.85103,-240450.8807,318580.261
Ixodes pacificus,-122.8509,40.851,-122.8509+40.851,-240455.1967,318577.0591
Ixodes pacificus,-122.8579,40.849,-122.8579+40.849,-241052.1176,318372.9183
Ixodes pacificus,-120.40027,38.03638,-120.40027+38.03638,-35084.56704,2298.436842
Ixodes pacificus,-120.40027,38.03638,-120.40027+38.03638,-35084.56704,2298.436842
Ixodes pacificus,-120.2215,38.0581,-120.2215+38.0581,-19408.86914,4661.581834
Ixodes pacificus,-120.40027,38.03638,-120.40027+38.03638,-35084.56704,2298.436842
Ixodes pacificus,-119.22666,34.29361,-119.22666+34.29361,71179.50981,-413304.1041
Ixodes pacificus,-119.22666,34.29361,-119.22666+34.29361,71179.50981,-413304.1041
Ixodes pacificus,-118.8994,34.1928,-118.8994+34.1928,101429.2709,-424190.6817
Ixodes pacificus,-118.916932,34.480457,-118.916932+34.480457,99449.01487,-392292.3748
Ixodes pacificus,-122.2428,38.8298,-122.2428+38.8298,-194487.7136,92721.96038
Ixodes pacificus,-122.2428,38.8298,-122.2428+38.8298,-194487.7136,92721.96038
Ixodes pacificus,-122.2428,38.8298,-122.2428+38.8298,-194487.7136,92721.96038
Ixodes pacificus,-122.2428,38.8298,-122.2428+38.8298,-194487.7136,92721.96038
Ixodes pacificus,-122.2428,38.8298,-122.2428+38.8298,-194487.7136,92721.96038
Ixodes pacificus,-121.0723,39.4388,-121.0723+39.4388,-92226.6893,158626.4582
Ixodes pacificus,-121.1368,39.4092,-121.1368+39.4092,-97813.47235,155402.0294
Ixodes pacificus,-121.39975,39.2299,-121.39975+39.2299,-120731.3712,135781.1871
Ixodes pacificus,-121.3167,39.3618,-121.3167+39.3618,-113364.9765,150335.4082
Ixodes pacificus,-121.11008,39.42749,-121.11008+39.42749,-95490.6913,157407.1266
Ixodes pacificus,-121.0838,38.3956,-121.0838+38.3956,-94541.17449,42697.35115
