"","fveg","aet","cwd","ppt","pptdjf","pptjja","tmn","tmx","tmxjja","tmndjf","longitude","latitude"
"3346",3,55.0262985229492,2.15070009231567,105.203002929688,137.60090637207,1.69260001182556,-1.48329997062683,13.9523000717163,28.7880992889404,-3.25530004501343,88281.1919,-363664.5307
"3347",8,41.4416999816895,9.6136999130249,104.077003479004,130.38720703125,1.83120000362396,-2.48000001907349,14.104700088501,30.0456008911133,-3.84120011329651,76060.85443,-364907.3521
"3348",3,26.923999786377,62.6370010375977,24.4932994842529,28.1473007202148,4.61229991912842,3.0113000869751,16.1623001098633,32.0956993103027,1.47039997577667,282208.0943,-366809.5362
"3349",3,58.6553001403809,6.72399997711182,100.225997924805,126.343002319336,1.69799995422363,0.046000000089407,13.9809999465942,30.2933006286621,-1.75090003013611,94008.67175,-366861.1799
"3350",8,71.2642974853516,12.1757001876831,143.301300048828,185.328201293945,0.9757000207901,3.75830006599426,12.6962995529175,27.9587001800537,2.95860004425049,10749.72885,-368494.8088
"3351",3,30.93630027771,59.0349998474121,30.1466999053955,34.0648002624512,6.93919992446899,2.39630007743835,15.9420003890991,31.5890007019043,0.871200025081635,291168.5851,-368890.2014
"3352",3,19.940299987793,84.6306991577148,19.2660007476807,21.5361003875732,7.84880018234253,4.9653000831604,19.1592998504639,35.2603988647461,2.94600009918213,327146.8332,-370426.3008
"3353",3,11.3070001602173,101.542999267578,11.1967000961304,13.0690002441406,7.1363000869751,9.54269981384277,24.9792995452881,41.3877983093262,5.2568998336792,384883.9403,-370432.8409
"3354",3,19.2887001037598,85.934700012207,17.5487003326416,21.5571002960205,11.4019002914429,9.17399978637695,23.391300201416,39.1291999816895,5.46000003814697,473133.2381,-371062.0923
"3355",5,77.5547027587891,22.7287006378174,72.3423004150391,77.2005996704102,0.712199985980988,7.19329977035522,19.3787002563477,22.6488990783691,5.53159999847412,-41576.63879,-371005.2524
"3356",15,76.9906997680664,21.5426998138428,78.9530029296875,83.5091018676758,0.690599977970123,6.375,19.5182991027832,25.1865997314453,4.67430019378662,-34380.56426,-371519.1803
"3357",3,18.0639991760254,87.1259994506836,15.0116996765137,17.3969993591309,10.0566997528076,9.37129974365234,23.5872993469238,39.7929000854492,4.93690013885498,428805.4057,-371532.4317
"3358",3,11.3387002944946,102.468002319336,11.2993001937866,12.7615995407104,6.95020008087158,9.58600044250488,25.1683006286621,41.5676002502441,5.12779998779297,382603.8456,-371360.7733
"3359",3,32.4459991455078,73.7320022583008,30.4202995300293,34.4019012451172,5.01170015335083,3.59270000457764,18.0410003662109,33.5932006835938,1.76289999485016,297583.7506,-371701.4326
"3360",15,49.3787002563477,4.25400018692017,120.761703491211,145.045806884766,1.89489996433258,-0.59799998998642,13.4123001098633,29.4747009277344,-1.74460005760193,62783.52024,-373570.5806
"3361",3,25.9242992401123,78.2539978027344,25.6557006835938,30.1453990936279,7.09499979019165,4.00069999694824,18.3553009033203,34.1060981750488,2.03670001029968,315862.5865,-373457.6897
"3362",5,41.3203010559082,60.0483016967773,31.6923007965088,40.6102981567383,2.15400004386902,4.14569997787476,19.2320003509521,34.5359001159668,0.767799973487854,164039.7375,-374073.1159
"3363",3,20.6457004547119,82.0577011108398,16.8449993133545,21.773099899292,9.34090042114258,8.69670009613037,22.5093002319336,38.5474014282227,4.89179992675781,455466.2811,-373708.1849
"3364",5,77.6917037963867,21.9150009155273,73.5899963378906,76.8136978149414,0.722100019454956,7.38030004501343,19.5856990814209,22.6341991424561,5.68340015411377,-42364.48766,-373790.9728
"3365",3,25.7490005493164,68.1169967651367,23.6212997436523,27.4410991668701,4.41660022735596,3.50130009651184,16.1749992370605,31.67919921875,1.76320004463196,269542.2246,-374981.0295
"3366",7,53.314998626709,6.43230009078979,142.77799987793,146.594802856445,1.58920001983643,0.855000019073486,11.1897001266479,26.531099319458,-0.570900022983551,78229.03292,-375454.9988
"3367",3,24.7936992645264,76.9240036010742,19.42799949646,23.5109996795654,4.02010011672974,2.89630007743835,19.2049999237061,35.4137001037598,-0.225700005888939,224797.7817,-375152.5999
"3368",8,53.8616981506348,0,129.906997680664,159.287200927734,1.33060002326965,-0.617999970912933,12.355299949646,28.3932991027832,-1.97580003738403,60371.86882,-376733.23
"3369",8,80.2310028076172,15.3642997741699,124.088996887207,153.891204833984,0.975199997425079,6.55569982528687,18.3456993103027,32.1217994689941,5.30889987945557,16618.49658,-377328.6327
"3370",3,12.2299995422363,98.3199996948242,11.9903001785278,14.4940004348755,8.33040046691895,8.07699966430664,23.4542999267578,39.8557014465332,3.6547999382019,358493.2028,-378150.7706
"3371",3,20.0792999267578,85.3040008544922,16.5380001068115,19.5540008544922,9.71829986572266,9.56700038909912,23.9542999267578,39.9444007873535,5.73610019683838,461751.1507,-379029.3885
"3372",2,77.8649978637695,16.6916999816895,91.1212997436523,96.0529022216797,0.778299987316132,7.40570020675659,19.6702995300293,26.4731006622314,6.21540021896362,-28957.76361,-379841.4655
"3373",8,83.7853012084961,14.3147001266479,94.003303527832,97.8303985595703,0.99370002746582,7.15129995346069,20.0330009460449,26.8498992919922,5.85809993743896,-21223.95272,-379482.1062
"3374",8,60.6720008850098,13.2430000305176,99.2413024902344,135.401397705078,1.38619995117188,2.17600011825562,13.9553003311157,28.3136005401611,0.468800008296967,88776.10493,-379458.796
"3375",3,20.4727001190186,80.0407028198242,15.9013004302979,21.1893997192383,11.0736999511719,8.38899993896484,18.8687000274658,35.6955986022949,5.66870021820068,445020.3071,-379892.8937
"3376",8,55.560001373291,4.39629983901978,149.057006835938,191.909698486328,1.24779999256134,-0.795300006866455,14.1079998016357,28.9818000793457,-2.39030003547668,51624.04239,-381312.1667
"3377",3,23.0373001098633,78.7360000610352,17.6009998321533,20.6422996520996,12.9854001998901,7.94630002975464,21.9153003692627,38.3228988647461,5.09280014038086,435701.4014,-381277.8574
"3378",8,60.3120002746582,22.4932994842529,94.7990036010742,129.526794433594,1.01600003242493,1.79869997501373,15.8346996307373,29.3400993347168,0.088299997150898,81753.67213,-381728.378
"3379",5,27.0543003082275,82.1866989135742,20.7786998748779,24.7028007507324,3.48499989509583,3.79329991340637,19.8717002868652,35.4039993286133,0.684099972248077,252507.913,-381837.7837
"3380",2,29.5139999389648,71.7580032348633,22.8143005371094,26.2106990814209,4.40000009536743,3.21830010414124,18.8209991455078,35.0416984558105,0.0137999998405576,214872.3296,-382175.2311
"3381",3,16.2849998474121,91.5479965209961,14.1169996261597,18.3717994689941,7.5907998085022,5.59329986572266,20.0156993865967,36.0754013061523,3.30660009384155,336977.8577,-382358.5509
"3382",3,25.0496997833252,73.4037017822266,23.319299697876,27.8132991790771,14.0218000411987,7.86969995498657,18.0149993896484,33.842098236084,5.15000009536743,440623.5717,-382719.0365
"3383",3,15.7582998275757,85.2133026123047,15.2969999313354,20.0023002624512,9.80200004577637,5.40030002593994,20.5797004699707,36.782901763916,1.99310004711151,356094.1829,-383953.4861
"3384",5,36.5876998901367,66.9602966308594,27.9657001495361,33.7613983154297,2.75909996032715,4.41130018234253,19.3796997070312,34.8945999145508,1.35739994049072,186199.5476,-385204.7877
"3385",8,77.3140029907227,23.3460006713867,77.6039962768555,79.7169036865234,0.870899975299835,8.16670036315918,18.5410003662109,20.5466003417969,6.75309991836548,-50477.91539,-385629.7802
"3386",5,23.8990001678467,89.1983032226562,19.7063007354736,23.0130004882812,3.90499997138977,4.42070007324219,20.4132995605469,36.6806983947754,0.824999988079071,279004.0768,-385363.324
"3387",8,68.121696472168,20.6217002868652,129.181701660156,165.20930480957,1.5925999879837,3.14630007743835,15.7353000640869,29.5277004241943,1.7985999584198,59677.95113,-386071.9319
"3388",3,35.5833015441895,70.0667037963867,26.8110008239746,30.8262996673584,3.42289996147156,4.90570020675659,19.1993007659912,34.6893997192383,2.03110003471375,192235.9747,-386145.8625
"3389",3,19.6877002716064,84.0790023803711,16.2077007293701,18.2127990722656,9.42290019989014,9.95670032501221,24.891300201416,40.8653984069824,5.52309989929199,505112.0686,-386367.2287
"3390",15,69.0439987182617,28.0027008056641,100.202301025391,107.028198242188,0.686100006103516,6.66629981994629,18.2719993591309,23.5289993286133,5.83920001983643,-41030.84413,-386301.6694
"3391",15,79.6500015258789,15.8332996368408,119.872001647949,145.534698486328,0.999400019645691,8.49530029296875,17.9529991149902,27.1702003479004,8.10620021820068,-8822.811917,-387088.13
"3392",3,12.8837003707886,95.6262969970703,12.1682996749878,13.9186000823975,6.21540021896362,9.59430027008057,26.1872997283936,41.8973007202148,4.5479998588562,414731.9938,-386959.2245
"3393",8,59.2410011291504,6.28900003433228,179.398696899414,213.325103759766,1.19490003585815,-0.0627000033855438,14.1707000732422,28.2397994995117,-1.46930003166199,47762.59448,-387347.3325
"3394",8,58.8320007324219,43.7249984741211,50.5219993591309,55.9396018981934,2.04399991035461,4.93130016326904,16.3603000640869,31.0601997375488,3.30520009994507,170168.183,-387199.8262
"3395",15,78.8373031616211,23.2133007049561,112.189002990723,141.026092529297,1.35199999809265,5.62669992446899,19.8047008514404,31.1000003814697,3.86560010910034,65444.22806,-389342.3656
"3396",15,70.1296997070312,27.0736999511719,95.8789978027344,104.025299072266,0.957599997520447,7.26599979400635,18.2800006866455,25.3152008056641,6.07490015029907,-36734.59724,-389441.6088
"3397",8,65.3347015380859,24.7346992492676,109.855003356934,140.346603393555,1.44179999828339,4.9077000617981,17.7112998962402,31.4526996612549,3.36240005493164,67070.07872,-389958.2791
"3398",3,20.6247005462646,82.6453018188477,17.3369998931885,19.5338001251221,11.180100440979,9.30970001220703,23.0620002746582,38.8437004089355,5.62739992141724,481507.4589,-390809.6008
"3399",8,66.629997253418,26.9953002929688,86.6013031005859,112.435401916504,1.22379994392395,5.00699996948242,16.5909996032715,30.9251003265381,3.36030006408691,100940.4183,-390474.8514
"3400",3,44.7960014343262,60.3627014160156,33.8907012939453,44.8728981018066,3.60980010032654,3.75130009651184,18.8887004852295,33.2701988220215,1.25059998035431,238453.7905,-391356.9437
"3401",15,69.1496963500977,30.8437004089355,104.925300598145,134.940093994141,1.4021999835968,5.05399990081787,17.9906997680664,31.0046005249023,3.84389996528625,73657.79061,-391986.4859
"3402",3,20.0100002288818,83.5800018310547,17.7329998016357,20.2740001678467,14.0513000488281,9.79170036315918,21.492000579834,37.7108993530273,7.00979995727539,479173.4728,-392585.8747
"3403",8,72.2202987670898,22.3792991638184,140.774307250977,174.487197875977,1.18379998207092,3.5443000793457,16.673999786377,27.1266002655029,2.26110005378723,53020.17163,-394598.6468
"3404",3,38.9210014343262,64.5267028808594,30.4843006134033,38.2016983032227,4.53870010375977,3.95799994468689,18.7199993133545,35.103401184082,2.11710000038147,267605.9694,-394703.0413
"3405",15,82.7040023803711,20.5627002716064,88.4653015136719,93.8149032592773,1.18819999694824,7.9963002204895,18.6732997894287,23.2078990936279,6.20270013809204,2235.255443,-394848.5793
"3406",3,12.3760004043579,100.757301330566,12.2089996337891,13.8177995681763,7.0592999458313,6.46129989624023,22.25830078125,38.1612014770508,2.39010000228882,335195.6399,-394861.2845
"3407",3,13.7822999954224,93.9010009765625,13.0943002700806,15.0982999801636,6.56799983978271,10.7670001983643,24.8020000457764,41.0768013000488,6.41039991378784,456967.6056,-395458.9335
"3408",8,66.1969985961914,29.9130001068115,94.4393005371094,122.874298095703,1.12090003490448,5.06500005722046,16.5209999084473,29.8533992767334,4.27759981155396,92687.95815,-395868.719
"3409",8,66.0702972412109,39.6147003173828,75.5926971435547,108.924896240234,1.34360003471375,6.58629989624023,18.7572994232178,31.6044006347656,5.57560014724731,111508.0631,-396157.9405
"3410",8,82.2833023071289,17.1522998809814,78.277702331543,91.3259963989258,1.89199995994568,5.42399978637695,19.2490005493164,32.6403007507324,4.10610008239746,151251.6611,-395992.0294
"3411",3,18.8043003082275,83.4123001098633,15.6732997894287,18.9130001068115,9.99390029907227,9.47630023956299,23.8222999572754,39.8030014038086,5.37400007247925,489161.7823,-395897.3262
"3412",5,79.5947036743164,20.7220001220703,84.1640014648438,84.2898025512695,1.34660005569458,7.9672999382019,18.5697002410889,22.842399597168,5.63619995117188,16242.52496,-397156.57
"3413",3,29.9967002868652,76.6917037963867,23.0666999816895,26.8913993835449,4.24440002441406,4.13170003890991,18.9892997741699,35.3137016296387,2.03870010375977,279599.9131,-396787.6564
"3414",15,81.75,26.0566997528076,73.4587020874023,102.78630065918,1.2305999994278,7.00069999694824,20.3876991271973,30.6417007446289,5.86730003356934,111771.6766,-397311.9438
"3415",3,32.4912986755371,77.4052963256836,25.6040000915527,28.232400894165,6.3088002204895,4.7367000579834,19.625,35.0541000366211,2.25009989738464,303215.9526,-399086.6739
"3416",3,19.6187000274658,83.3779983520508,18.0846996307373,20.986400604248,12.1211996078491,9.29199981689453,22.9097003936768,38.5928993225098,5.64020013809204,508812.2993,-399311.2201
"3417",8,57.4807014465332,25.8640003204346,75.4126968383789,94.4733963012695,4.83939981460571,2.28600001335144,13.9849996566772,29.8596992492676,0.809400022029877,185854.3763,-400083.0663
"3418",5,83.5609970092773,21.4022998809814,68.9000015258789,95.3191986083984,0.56879997253418,7.30530023574829,19.8570003509521,32.1066017150879,6.4443998336792,128513.0648,-402128.323
"3419",3,21.8497009277344,75.2237014770508,20.1156997680664,23.4766998291016,19.4458999633789,8.82900047302246,18.6310005187988,35.6582984924316,6.01070022583008,474974.7496,-402427.2144
"3420",7,46.0237007141113,6.82070016860962,123.02970123291,153.466705322266,5.48699998855591,0.45100000500679,10.5690002441406,26.1170997619629,-0.496100008487701,193426.435,-402990.8237
"3421",3,41.2153015136719,39.2729988098145,48.810001373291,62.5522994995117,5.90189981460571,1.19099998474121,14.8629999160767,30.9515991210938,-0.0136000001803041,263048.2969,-404517.3061
"3422",3,17.2707004547119,90.1026992797852,15.7779998779297,20.2653999328613,9.17490005493164,10.2593002319336,25.056999206543,40.7270011901855,6.06440019607544,522922.8841,-405060.4108
"3423",3,17.9666996002197,89.5599975585938,16.7542991638184,20.8306007385254,9.64340019226074,10.2957000732422,24.8027000427246,40.5918998718262,6.24100017547607,521828.3777,-405068.8314
"3424",3,18.2616996765137,87.4550018310547,15.5146999359131,19.3479995727539,9.02600002288818,10.2392997741699,24.9116992950439,40.6124000549316,5.87360000610352,511800.8899,-406186.52
"3425",8,74.7833023071289,29.3999996185303,117.636001586914,138.230895996094,2.41890001296997,5.44899988174438,15.5586996078491,29.6452007293701,4.11119985580444,176590.7395,-407085.2359
"3426",3,12.6840000152588,95.2726974487305,12.2510004043579,14.2715997695923,5.70709991455078,10.7277002334595,25.7479991912842,41.7159996032715,6.24830007553101,441958.3514,-409107.6899
"3427",3,16.2493000030518,88.6340026855469,14.3446998596191,16.6781005859375,8.95380020141602,10.0900001525879,23.7469997406006,39.9127998352051,5.78399991989136,467284.0459,-409248.3156
"3428",3,15.5790004730225,96.8643035888672,13.6056995391846,19.3817005157471,8.82789993286133,6.7632999420166,22.7546997070312,37.5012016296387,3.01300001144409,349668.8572,-410720.9219
"3429",3,11.9576997756958,90.1640014648438,11.7062997817993,15.2600002288818,11.2595996856689,6.17999982833862,21.4479999542236,37.2414016723633,2.88790011405945,391559.6254,-410723.9175
"3430",15,71.7673034667969,33.0660018920898,66.972297668457,83.5484008789062,0.811800003051758,6.86429977416992,20.7252998352051,29.9340991973877,5.82819986343384,102265.1113,-411261.8946
"3431",3,11.9816999435425,91.6016998291016,11.7299995422363,15.0279998779297,10.625599861145,6.56930017471313,22.1352996826172,37.9494018554688,2.92319989204407,392417.474,-412069.3198
"3432",5,76.6942977905273,29.5590000152588,67.1900024414062,83.5251998901367,0.696200013160706,7.27969980239868,20.9153003692627,30.2957000732422,6.23299980163574,113210.9471,-414309.3866
"3433",3,12.4383001327515,91.0550003051758,11.5916996002197,13.7741003036499,9.02289962768555,9.46269989013672,24.6252994537354,40.3900985717773,5.04099988937378,489400.0165,-414926.0145
"3434",8,66.3860015869141,41.4272994995117,76.7123031616211,94.2773971557617,1.33790004253387,8.20400047302246,19.9286994934082,32.1646995544434,7.58920001983643,125180.3249,-415009.9377
"3435",3,12.3303003311157,97.193000793457,12.0376996994019,14.0150003433228,5.37960004806519,10.9847002029419,25.815299987793,41.5288009643555,6.40299987792969,431494.241,-415809.6728
"3436",3,36.7737007141113,66.6772994995117,31.8540000915527,36.4622993469238,6.35989999771118,4.2923002243042,19.5779991149902,34.2391014099121,1.74409997463226,326997.5288,-415467.9485
"3437",7,55.040699005127,12.9587001800537,63.1916999816895,63.5606002807617,5.20209980010986,0.853299975395203,13.1872997283936,28.1569004058838,-1.13759994506836,310390.4673,-416607.2346
"3438",15,35.2657012939453,1.65429997444153,135.080001831055,160.291305541992,10.0025997161865,-2.18400001525879,10.4142999649048,25.0590000152588,-3.48219990730286,271232.4393,-418890.7275
"3439",5,74.0847015380859,31.0986995697021,63.1203002929688,79.282600402832,0.620599985122681,7.56230020523071,20.6340007781982,29.4342002868652,6.64620018005371,104012.6182,-420152.951
"3440",3,13.46399974823,96.7326965332031,12.4993000030518,17.5331993103027,9.43920040130615,6.80200004577637,22.9846992492676,38.1319999694824,2.88820004463196,355377.9295,-421312.124
"3441",5,91.5380020141602,22.6553001403809,88.8529968261719,103.542999267578,3.1110999584198,7.75229978561401,20.7859992980957,33.5619010925293,6.28000020980835,247498.685,-422570.7808
"3442",3,12.6120004653931,94.8612976074219,12.1127004623413,13.8713998794556,6.22709989547729,10.9790000915527,25.6959991455078,41.32080078125,6.4539999961853,461376.833,-424832.5229
"3443",15,78.5262985229492,29.9803009033203,74.6583023071289,93.2469024658203,1.27769994735718,8.55430030822754,20.7672996520996,32.7117004394531,7.96199989318848,118359.465,-424797.2461
"3444",8,72.9832992553711,38.560001373291,82.8690032958984,95.4448013305664,1.87310004234314,9.22369956970215,21.6026992797852,30.6067008972168,7.92819976806641,160395.3202,-425345.3015
"3445",3,26.7469997406006,70.2699966430664,23.9946994781494,36.6342010498047,10.8138999938965,4.24830007553101,19.9706993103027,34.9991989135742,1.91380000114441,351990.4996,-426271.0739
"3446",5,73.0559997558594,28.577299118042,65.3106994628906,83.6541976928711,0.63919997215271,8.41370010375977,20.4029998779297,28.0874004364014,7.60580015182495,99075.35965,-426479.4814
"3447",2,71.8006973266602,30.1760005950928,59.2692985534668,75.9395980834961,0.759999990463257,8.59000015258789,19.0142993927002,23.6481990814209,7.394700050354,84921.23733,-426681.3507
"3448",7,52.0472984313965,45.9570007324219,40.6940002441406,53.6713981628418,4.49860000610352,4.36329984664917,18.9202995300293,34.1557006835938,2.48799991607666,324851.1388,-428936.6777
"3449",7,53.9173011779785,45.3413009643555,43.9959983825684,71.6315994262695,4.58459997177124,3.67969989776611,17.8549995422363,33.4168014526367,2.06620001792908,313562.2545,-431038.2788
"3450",2,89.8813018798828,21.2786998748779,80.0363006591797,95.5164031982422,2.23280000686646,8.03899955749512,20.7873001098633,31.573299407959,6.28980016708374,221502.3991,-431405.6852
"3451",3,13.3900003433228,88.9383010864258,12.8159999847412,17.1602993011475,11.2882995605469,6.10830020904541,21.4302997589111,36.7505989074707,2.60770010948181,409176.345,-434217.6737
"3452",5,70.5402984619141,39.2696990966797,73.1593017578125,91.0662002563477,1.91700005531311,8.88070011138916,21.8892993927002,31.1609992980957,7.15619993209839,195762.9786,-434846.4137
"3453",5,82.5613021850586,28.4652996063232,69.3363037109375,82.616096496582,2.09360003471375,7.94999980926514,21.386999130249,33.3869018554688,6.17729997634888,238151.4429,-435238.7993
"3454",5,82.9936981201172,27.9162998199463,70.0630035400391,83.7995986938477,1.9559999704361,8.04800033569336,21.5037002563477,33.3378982543945,6.26359987258911,235495.0966,-436176.0767
"3455",8,67.1389999389648,29.7346992492676,99.2957000732422,102.730400085449,8.6766996383667,3.46799993515015,17.2199993133545,31.1340999603271,2.03870010375977,276535.3645,-437821.2607
"3456",3,11.7266998291016,97.513298034668,11.31130027771,14.2270002365112,7.37599992752075,10.5,24.5126991271973,40.1189002990723,6.60710000991821,445874.8725,-438747.906
"3457",3,38.1113014221191,73.802001953125,36.5402984619141,55.0518989562988,3.2878999710083,7.02500009536743,22.0746994018555,37.0731010437012,4.82980012893677,318601.0227,-439342.2838
"3458",7,35.3862991333008,55.0262985229492,34.1817016601562,46.5979995727539,10.9146995544434,2.79229998588562,17.0706996917725,32.1361999511719,0.367399990558624,363692.5676,-439129.6411
"3459",5,82.6549987792969,28.7917003631592,70.0800018310547,85.3942031860352,1.55379998683929,8.47029972076416,21.3120002746582,31.8138999938965,6.58839988708496,222596.5036,-439712.4117
"3460",3,12.180700302124,95.2726974487305,11.9542999267578,15.1590003967285,10.0149002075195,7.12799978256226,22.6770000457764,37.9003982543945,3.59170007705688,392134.9436,-440189.4411
"3461",3,11.7042999267578,99.2156982421875,11.3423004150391,14.2138996124268,7.07180023193359,11.1892995834351,25.2730007171631,40.6057014465332,6.95289993286133,444011.9881,-440471.7157
"3462",2,57.351001739502,36.609001159668,74.8016967773438,88.1620025634766,0.91729998588562,7.46969985961914,18.4409999847412,22.7998008728027,6.66909980773926,26437.873,-442148.2475
"3463",2,59.3699989318848,48.8633003234863,53.6232986450195,62.2360000610352,3.62360000610352,6.55600023269653,20.6037006378174,33.6021995544434,5.03000020980835,263644.8939,-442275.2574
"3464",3,11.733699798584,90.8130035400391,11.3170003890991,14.5707998275757,9.21100044250488,9.87329959869385,23.4570007324219,38.844898223877,6.56860017776489,469687.682,-442736.4169
"3465",3,11.9567003250122,93.0766983032227,11.391300201416,13.4401998519897,8.38529968261719,10.4643001556396,25.1443004608154,40.6968994140625,6.18100023269653,489003.9074,-442345.5735
"3466",2,86.1733016967773,23.25,79.5709991455078,96.0818023681641,1.46710002422333,8.00230026245117,21.2502994537354,30.6812992095947,6.49970006942749,205292.0167,-442525.3369
"3467",3,40.5773010253906,53.7303009033203,28.3990001678467,41.0111999511719,10.1471996307373,3.13070011138916,18.0137004852295,32.8852996826172,0.644999980926514,365283.7673,-442888.4433
"3468",2,64.370002746582,45.4300003051758,59.2846984863281,73.9717025756836,1.08319997787476,11.3726997375488,20.9423007965088,27.4153003692627,9.78190040588379,162435.1344,-443716.8693
"3469",5,53.6969985961914,56.8796997070312,41.7200012207031,49.0344009399414,1.84469997882843,7.81099987030029,22.0963001251221,33.4520988464355,5.88070011138916,242469.3786,-445335.0124
"3470",3,12.4759998321533,96.7740020751953,12.109299659729,15.0037002563477,8.3617000579834,7.69770002365112,23.0746994018555,38.7006988525391,4.24790000915527,378981.2916,-445600.6786
"3471",3,12.7950000762939,94.5417022705078,12.173999786377,15.0315999984741,7.84100008010864,7.86569976806641,23.1573009490967,38.8512001037598,4.53179979324341,383704.8463,-447504.2441
"3472",15,83.3432998657227,25.5132999420166,73.2087020874023,91.331901550293,1.04620003700256,8.480299949646,21.6650009155273,31.1550998687744,6.87410020828247,198229.7484,-447985.8826
"3473",5,80.8927001953125,29.8540000915527,69.878303527832,87.9662017822266,1.10510003566742,8.84729957580566,21.6252994537354,30.7805995941162,7.3737998008728,189608.6737,-449110.7584
"3474",5,57.0647010803223,52.8252983093262,43.8870010375977,55.3959999084473,1.62810003757477,7.6230001449585,21.8572998046875,32.5755996704102,5.76039981842041,233290.2787,-449847.7742
"3475",3,12.8983001708984,94.3217010498047,12.5957002639771,16.6077003479004,9.48799991607666,9.15530014038086,22.2656993865967,38.1212005615234,5.09140014648438,417942.9122,-450415.6102
"3476",3,11.7707004547119,91.8793029785156,11.5216999053955,14.8825998306274,8.68719959259033,10.858699798584,25.0156993865967,40.4457015991211,6.80259990692139,499986.4842,-451061.7455
"3477",3,11.148699760437,99.2779998779297,10.8233003616333,14.2024002075195,6.63100004196167,10.8627004623413,26.3729991912842,40.8022003173828,6.11520004272461,442199.3821,-451437.0508
"3478",5,76.0493011474609,34.807300567627,60.4197006225586,76.3050994873047,1.0654000043869,9.21030044555664,21.9127006530762,29.7831001281738,7.51319980621338,194826.0924,-451914.0194
"3479",3,17.6639995574951,78.3426971435547,16.1299991607666,18.3833999633789,12.8773002624512,7.81829977035522,21.5056991577148,37.3809013366699,4.76490020751953,458765.7441,-454275.527
"3480",5,50.3437004089355,58.5696983337402,37.0276985168457,48.5796012878418,2.73539996147156,6.70370006561279,20.5769996643066,32.978199005127,4.78319978713989,256056.8756,-454956.0336
"3481",5,61.1716995239258,45.9082984924316,53.8889999389648,70.4229965209961,1.29799997806549,10.7449998855591,20.1690006256104,26.4372997283936,9.03559970855713,164506.4858,-455383.6034
"3482",3,17.8803005218506,82.2303009033203,16.1362991333008,20.201099395752,9.17290019989014,5.08400011062622,20.6889991760254,35.9081001281738,2.10520005226135,407626.5375,-458311.9521
"3483",3,12.9193000793457,97.3006973266602,12.2152996063232,15.4979000091553,8.14830017089844,11.3909997940063,23.6560001373291,38.8073997497559,7.53070020675659,420036.8956,-458329.9021
"3484",5,48.4560012817383,59.4472999572754,44.798698425293,55.8642997741699,2.99079990386963,6.32399988174438,20.4232997894287,33.4426002502441,4.75680017471313,250416.9984,-458986.1117
"3485",5,60.3936996459961,46.1862983703613,52.959300994873,68.2061004638672,1.15030002593994,10.6529998779297,20.2169990539551,26.1895999908447,8.89190006256104,163766.2252,-459232.4388
"3486",3,11.9413003921509,97.185302734375,11.8292999267578,14.3522996902466,7.19899988174438,10.9047002792358,25.6709995269775,41.0811996459961,6.67439985275269,478354.8198,-459583.0993
"3487",5,67.3933029174805,41.8866996765137,53.4356994628906,66.2080001831055,1.11300003528595,9.95230007171631,21.3623008728027,28.2903995513916,8.22640037536621,193685.7473,-460297.681
"3488",3,13.6450004577637,87.0449981689453,13.3563003540039,15.5328998565674,8.03999996185303,8.99930000305176,22.6506996154785,38.5657997131348,6.38360023498535,449964.5919,-460413.9145
"3489",2,52.5017013549805,55.7449989318848,43.6943016052246,53.6669998168945,2.41529989242554,6.18200016021729,20.7036991119385,33.6506004333496,4.43790006637573,252273.1095,-461108.2524
"3490",11,55.1427001953125,54.9607009887695,42.9830017089844,53.2359008789062,2.59879994392395,6.19700002670288,21.4220008850098,34.5131988525391,3.91630005836487,262774.5607,-461512.9718
"3491",3,13.8656997680664,92.4509963989258,13.1906995773315,15.4734001159668,7.88079977035522,9.94470024108887,23.5046997070312,39.1805992126465,6.72959995269775,450839.7201,-461563.4985
"3492",5,57.9846992492676,48.9819984436035,50.4070014953613,63.9995994567871,1.26040005683899,10.6212997436523,20.350700378418,27.293399810791,8.61690044403076,167589.4883,-463057.6503
"3493",3,13.444299697876,101.598999023438,10.9167003631592,18.5247993469238,2.87719988822937,9.99499988555908,26.2572994232178,40.5908012390137,6.1016001701355,353829.4957,-463275.1901
"3494",8,65.6792984008789,36.1940002441406,84.7639999389648,114.498100280762,1.88469994068146,7.82929992675781,17.8022994995117,31.6203994750977,7.87519979476929,220274.9002,-463787.6859
"3495",8,56.6829986572266,47.1969985961914,49.0867004394531,62.5484008789062,2.67930006980896,6.81069993972778,20.5946998596191,33.5938987731934,5.67500019073486,237716.9291,-464637.0218
"3496",11,50.0102996826172,56.076301574707,46.1240005493164,55.1638984680176,2.95810008049011,6.19729995727539,21.149299621582,34.4313011169434,4.04010009765625,264600.0777,-465040.3831
"3497",11,11.0297002792358,98.5203018188477,10.9666996002197,13.7940998077393,6.25710010528564,10.3807001113892,26.2649993896484,41.4096984863281,6.02299976348877,497519.2407,-465349.8084
"3498",5,55.1623001098633,50.8977012634277,47.4776992797852,60.8129005432129,1.20220005512238,10.5593004226685,20.0393009185791,26.4120006561279,8.45979976654053,173959.1981,-466804.5416
"3499",3,18.1543006896973,77.6669998168945,17.8563003540039,20.8843002319336,11.1956996917725,4.45300006866455,17.9636993408203,34.3409004211426,2.75780010223389,384849.576,-467449.9372
