"species","longitude","latitude","aet","cwd","ppt","tmn","tmx","tmxjja","pptdjf","fvegrec","mam","brd","rep"
"Ixodes pacificus",-172194.094287,-171880.766826,389.872985839844,758.236999511719,513.543029785156,8.9867000579834,17.9699993133545,18.8526000976562,96.6647033691406,7,48,174,22
"Ixodes pacificus",-17529.0398586,157612.569678,394.006988525391,366.790008544922,835.767028808594,-2.84330010414124,14.7132997512817,25.0755996704102,135.024002075195,1,62,132,12
"Ixodes pacificus",-175473.817893,37415.3565909,350.282989501953,942.650024414062,623.252990722656,9.18330001831055,24.1499996185303,33.4757995605469,122.61499786377,2,39,179,13
"Ixodes pacificus",-175866.031286,-27090.4679788,378.75,818.260009765625,657.677001953125,8.31330013275146,21.3066997528076,28.1429996490479,125.222999572754,5,48,175,17
"Ixodes pacificus",-175866.031286,-27090.4679788,378.75,818.260009765625,657.677001953125,8.31330013275146,21.3066997528076,28.1429996490479,125.222999572754,5,48,175,17
"Ixodes pacificus",-176751.738477,54875.4940982,540.156982421875,753.976989746094,643.9169921875,9.16670036315918,24.4466991424561,34.2081985473633,130.287994384766,6,35,170,12
"Ixodes pacificus",-177658.672039,426796.693073,213.960006713867,634.719970703125,376.066986083984,1.13999998569489,15.5832996368408,26.3470993041992,48.5540008544922,7,67,146,17
"Ixodes pacificus",-177785.178802,-112491.24967,586.637023925781,646.656982421875,764.6669921875,8.49330043792725,19.8432998657227,22.5998992919922,148.207992553711,5,48,186,18
"Ixodes pacificus",-177785.178802,-112491.24967,586.637023925781,646.656982421875,764.6669921875,8.49330043792725,19.8432998657227,22.5998992919922,148.207992553711,5,48,186,18
"Ixodes pacificus",-177785.178802,-112491.24967,586.637023925781,646.656982421875,764.6669921875,8.49330043792725,19.8432998657227,22.5998992919922,148.207992553711,5,48,186,18
"Ixodes pacificus",-178533.378355,-23019.7537361,403.273010253906,790.023010253906,698.909973144531,9.48330020904541,19.9867000579834,26.5785999298096,130.800994873047,2,47,176,17
"Ixodes pacificus",-180575.094968,-41378.1218703,424.942993164062,792.043029785156,482.779998779297,10.1167001724243,20.3299999237061,24.7115993499756,89.8442993164062,5,50,187,16
"Ixodes pacificus",-180575.094968,-41378.1218703,424.942993164062,792.043029785156,482.779998779297,10.1167001724243,20.3299999237061,24.7115993499756,89.8442993164062,5,50,187,16
"Ixodes pacificus",-180636.275963,-105442.938507,480.423004150391,748.070007324219,1084.2900390625,6.52670001983643,22.3633003234863,27.4333992004395,215.037002563477,5,50,186,20
"Ixodes pacificus",-180685.204021,-79407.8196132,435.720001220703,800.802978515625,601.086975097656,8.21000003814697,22.3533000946045,28.5807991027832,117.674003601074,5,47,179,15
"Ixodes pacificus",-181672.295956,134556.610466,373.829986572266,881.719970703125,449.720001220703,9.18330001831055,24.0433006286621,33.5882987976074,84.1229019165039,11,33,167,10
"Ixodes pacificus",-181672.295956,134556.610466,373.829986572266,881.719970703125,449.720001220703,9.18330001831055,24.0433006286621,33.5882987976074,84.1229019165039,11,33,167,10
"Ixodes pacificus",-182196.54321,280565.782276,398.510009765625,778.22998046875,890.473022460938,9.89330005645752,23.7900009155273,34.4042015075684,151.322006225586,6,44,163,17
"Ixodes pacificus",-182196.54321,280565.782276,398.510009765625,778.22998046875,890.473022460938,9.89330005645752,23.7900009155273,34.4042015075684,151.322006225586,6,44,163,17
"Ixodes pacificus",-182196.54321,280565.782276,398.510009765625,778.22998046875,890.473022460938,9.89330005645752,23.7900009155273,34.4042015075684,151.322006225586,6,44,163,17
"Ixodes pacificus",-182599.987893,-110507.108376,474.290008544922,782.947021484375,1142.83996582031,8.14669990539551,21.1366996765137,26.2122993469238,222.460006713867,7,49,185,19
"Ixodes pacificus",-182599.987893,-110507.108376,474.290008544922,782.947021484375,1142.83996582031,8.14669990539551,21.1366996765137,26.2122993469238,222.460006713867,7,49,185,19
"Ixodes pacificus",-182599.987893,-110507.108376,474.290008544922,782.947021484375,1142.83996582031,8.14669990539551,21.1366996765137,26.2122993469238,222.460006713867,7,49,185,19
"Ixodes pacificus",-184420.825506,-49466.764034,341.117004394531,885.182983398438,417.127014160156,10.1632995605469,20.4599990844727,24.9925994873047,77.4326019287109,2,48,198,16
"Ixodes pacificus",-184815.872116,-102005.618713,530.956970214844,707.367004394531,1237.36999511719,6.55999994277954,23.1033000946045,28.9118995666504,247.947998046875,6,50,188,20
"Ixodes pacificus",-184815.872116,-102005.618713,530.956970214844,707.367004394531,1237.36999511719,6.55999994277954,23.1033000946045,28.9118995666504,247.947998046875,6,50,188,20
"Ixodes pacificus",-185110.394921,-31226.9641545,533.190002441406,651.403015136719,595.283020019531,9.48999977111816,19.7467002868652,23.5986003875732,110.334999084473,2,47,189,17
"Ixodes pacificus",-186379.982863,-4514.10231352,472.489990234375,753.742980957031,575.68701171875,8.97329998016357,21.9333000183105,29.2574005126953,110.172996520996,2,46,191,15
"Ixodes pacificus",-186379.982863,-4514.10231352,472.489990234375,753.742980957031,575.68701171875,8.97329998016357,21.9333000183105,29.2574005126953,110.172996520996,2,46,191,15
"Ixodes pacificus",-186379.982863,-4514.10231352,472.489990234375,753.742980957031,575.68701171875,8.97329998016357,21.9333000183105,29.2574005126953,110.172996520996,2,46,191,15
"Ixodes pacificus",-186379.982863,-4514.10231352,472.489990234375,753.742980957031,575.68701171875,8.97329998016357,21.9333000183105,29.2574005126953,110.172996520996,2,46,191,15
"Ixodes pacificus",-186379.982863,-4514.10231352,472.489990234375,753.742980957031,575.68701171875,8.97329998016357,21.9333000183105,29.2574005126953,110.172996520996,2,46,191,15
"Ixodes pacificus",-186413.36034,27904.2376462,304.106994628906,986.43701171875,616.429992675781,9.04329967498779,23.5200004577637,31.9547996520996,120.528999328613,6,46,172,15
"Ixodes pacificus",-187186.425322,55094.3177876,377.786987304688,843.982971191406,727.68701171875,8.02330017089844,23.2933006286621,32.5922012329102,144.490997314453,6,45,161,17
"Ixodes pacificus",-18841.07467,53805.9294907,461.0830078125,695.530029296875,1213.47998046875,6.21000003814697,19.4867000579834,28.539400100708,197.078994750977,6,56,120,16
"Ixodes pacificus",-188690.135647,319821.554856,491.747009277344,646.942993164062,1831.64001464844,8.53330039978027,22.61669921875,33.2207984924316,314.630004882812,7,61,154,20
"Ixodes pacificus",-188690.135647,319821.554856,491.747009277344,646.942993164062,1831.64001464844,8.53330039978027,22.61669921875,33.2207984924316,314.630004882812,7,61,154,20
"Ixodes pacificus",-188690.135647,319821.554856,491.747009277344,646.942993164062,1831.64001464844,8.53330039978027,22.61669921875,33.2207984924316,314.630004882812,7,61,154,20
"Ixodes pacificus",-188690.135647,319821.554856,491.747009277344,646.942993164062,1831.64001464844,8.53330039978027,22.61669921875,33.2207984924316,314.630004882812,7,61,154,20
"Ixodes pacificus",-188764.264475,293846.681235,433.160003662109,738.989990234375,1071.11999511719,9.7632999420166,24.2133007049561,34.9295997619629,187.281997680664,6,45,157,16
"Ixodes pacificus",-189322.376648,327381.214373,685.017028808594,402.43701171875,1947.41003417969,7.53329992294312,22.1732997894287,32.9030990600586,322.023010253906,6,62,149,20
"Ixodes pacificus",-189322.376648,327381.214373,685.017028808594,402.43701171875,1947.41003417969,7.53329992294312,22.1732997894287,32.9030990600586,322.023010253906,6,62,149,20
"Ixodes pacificus",-189322.376648,327381.214373,685.017028808594,402.43701171875,1947.41003417969,7.53329992294312,22.1732997894287,32.9030990600586,322.023010253906,6,62,149,20
"Ixodes pacificus",-189322.376648,327381.214373,685.017028808594,402.43701171875,1947.41003417969,7.53329992294312,22.1732997894287,32.9030990600586,322.023010253906,6,62,149,20
"Ixodes pacificus",-189322.376648,327381.214373,685.017028808594,402.43701171875,1947.41003417969,7.53329992294312,22.1732997894287,32.9030990600586,322.023010253906,6,62,149,20
"Ixodes pacificus",-189322.376648,327381.214373,685.017028808594,402.43701171875,1947.41003417969,7.53329992294312,22.1732997894287,32.9030990600586,322.023010253906,6,62,149,20
"Ixodes pacificus",-189489.357012,92794.2244236,489.147003173828,765.609985351562,529.632995605469,8.39330005645752,24.1399993896484,33.7747001647949,102.97200012207,9,43,148,17
"Ixodes pacificus",-18956.8361928,6136.83044327,435.820007324219,666.169982910156,1080.17004394531,5.17329978942871,20.38330078125,30.492000579834,186.207992553711,7,60,134,16
"Ixodes pacificus",-18956.8361928,6136.83044327,435.820007324219,666.169982910156,1080.17004394531,5.17329978942871,20.38330078125,30.492000579834,186.207992553711,7,60,134,16
"Ixodes pacificus",-189865.899546,-8102.6039799,350.497009277344,853.677001953125,713.867004394531,8.3100004196167,20.7766990661621,27.3076000213623,135.184997558594,6,46,188,17
"Ixodes pacificus",-190221.003769,270649.317194,388.132995605469,776.109985351562,755.960021972656,9.00329971313477,23.8432998657227,34.3535995483398,130.742004394531,11,43,147,16
"Ixodes pacificus",-190425.861657,-20310.2447271,359.029998779297,831.033020019531,728.39697265625,9.50329971313477,19.38330078125,25.0067005157471,133.410003662109,7,48,188,17
"Ixodes pacificus",-190425.861657,-20310.2447271,359.029998779297,831.033020019531,728.39697265625,9.50329971313477,19.38330078125,25.0067005157471,133.410003662109,7,48,188,17
"Ixodes pacificus",-190695.736598,-76307.0512727,388.872985839844,830.706970214844,994.577026367188,9.33670043945312,18.6399993896484,25.1147994995117,188.25700378418,2,49,182,20
"Ixodes pacificus",-190695.736598,-76307.0512727,388.872985839844,830.706970214844,994.577026367188,9.33670043945312,18.6399993896484,25.1147994995117,188.25700378418,2,49,182,20
"Ixodes pacificus",-190695.736598,-76307.0512727,388.872985839844,830.706970214844,994.577026367188,9.33670043945312,18.6399993896484,25.1147994995117,188.25700378418,2,49,182,20
"Ixodes pacificus",-190695.736598,-76307.0512727,388.872985839844,830.706970214844,994.577026367188,9.33670043945312,18.6399993896484,25.1147994995117,188.25700378418,2,49,182,20
"Ixodes pacificus",-191688.617266,21267.4293158,378.200012207031,869.380004882812,670.77001953125,9.46669960021973,22.0233001708984,28.9192008972168,128.365997314453,2,43,187,14
"Ixodes pacificus",-192288.773971,274681.848958,499.872985839844,672.106994628906,804.442993164062,9.1766996383667,24.0499992370605,34.7196998596191,139.369995117188,6,43,147,16
"Ixodes pacificus",-192288.773971,274681.848958,499.872985839844,672.106994628906,804.442993164062,9.1766996383667,24.0499992370605,34.7196998596191,139.369995117188,6,43,147,16
"Ixodes pacificus",-192849.482094,-106150.42563,513.059997558594,691.450012207031,1174.72998046875,8,20.4633007049561,24.7101993560791,225.087997436523,7,47,188,19
"Ixodes pacificus",-192849.482094,-106150.42563,513.059997558594,691.450012207031,1174.72998046875,8,20.4633007049561,24.7101993560791,225.087997436523,7,47,188,19
"Ixodes pacificus",-192849.482094,-106150.42563,513.059997558594,691.450012207031,1174.72998046875,8,20.4633007049561,24.7101993560791,225.087997436523,7,47,188,19
"Ixodes pacificus",-194487.713568,92721.9603803,330.427001953125,885.309997558594,629.31298828125,8.60000038146973,22.5699996948242,32.2186012268066,121.487998962402,2,46,144,17
"Ixodes pacificus",-194487.713568,92721.9603803,330.427001953125,885.309997558594,629.31298828125,8.60000038146973,22.5699996948242,32.2186012268066,121.487998962402,2,46,144,17
"Ixodes pacificus",-194487.713568,92721.9603803,330.427001953125,885.309997558594,629.31298828125,8.60000038146973,22.5699996948242,32.2186012268066,121.487998962402,2,46,144,17
"Ixodes pacificus",-194487.713568,92721.9603803,330.427001953125,885.309997558594,629.31298828125,8.60000038146973,22.5699996948242,32.2186012268066,121.487998962402,2,46,144,17
"Ixodes pacificus",-194487.713568,92721.9603803,330.427001953125,885.309997558594,629.31298828125,8.60000038146973,22.5699996948242,32.2186012268066,121.487998962402,2,46,144,17
"Ixodes pacificus",-194487.713568,92721.9603803,330.427001953125,885.309997558594,629.31298828125,8.60000038146973,22.5699996948242,32.2186012268066,121.487998962402,2,46,144,17
"Ixodes pacificus",-194487.713568,92721.9603803,330.427001953125,885.309997558594,629.31298828125,8.60000038146973,22.5699996948242,32.2186012268066,121.487998962402,2,46,144,17
"Ixodes pacificus",-194487.713568,92721.9603803,330.427001953125,885.309997558594,629.31298828125,8.60000038146973,22.5699996948242,32.2186012268066,121.487998962402,2,46,144,17
"Ixodes pacificus",-194487.713568,92721.9603803,330.427001953125,885.309997558594,629.31298828125,8.60000038146973,22.5699996948242,32.2186012268066,121.487998962402,2,46,144,17
"Ixodes pacificus",-194487.713568,92721.9603803,330.427001953125,885.309997558594,629.31298828125,8.60000038146973,22.5699996948242,32.2186012268066,121.487998962402,2,46,144,17
"Ixodes pacificus",-194487.713568,92721.9603803,330.427001953125,885.309997558594,629.31298828125,8.60000038146973,22.5699996948242,32.2186012268066,121.487998962402,2,46,144,17
"Ixodes pacificus",-194487.713568,92721.9603803,330.427001953125,885.309997558594,629.31298828125,8.60000038146973,22.5699996948242,32.2186012268066,121.487998962402,2,46,144,17
"Ixodes pacificus",-194487.713568,92721.9603803,330.427001953125,885.309997558594,629.31298828125,8.60000038146973,22.5699996948242,32.2186012268066,121.487998962402,2,46,144,17
"Ixodes pacificus",-194487.713568,92721.9603803,330.427001953125,885.309997558594,629.31298828125,8.60000038146973,22.5699996948242,32.2186012268066,121.487998962402,2,46,144,17
"Ixodes pacificus",-194487.713568,92721.9603803,330.427001953125,885.309997558594,629.31298828125,8.60000038146973,22.5699996948242,32.2186012268066,121.487998962402,2,46,144,17
"Ixodes pacificus",-194487.713568,92721.9603803,330.427001953125,885.309997558594,629.31298828125,8.60000038146973,22.5699996948242,32.2186012268066,121.487998962402,2,46,144,17
"Ixodes pacificus",-194487.713568,92721.9603803,330.427001953125,885.309997558594,629.31298828125,8.60000038146973,22.5699996948242,32.2186012268066,121.487998962402,2,46,144,17
"Ixodes pacificus",-194487.713568,92721.9603803,330.427001953125,885.309997558594,629.31298828125,8.60000038146973,22.5699996948242,32.2186012268066,121.487998962402,2,46,144,17
"Ixodes pacificus",-194487.713568,92721.9603803,330.427001953125,885.309997558594,629.31298828125,8.60000038146973,22.5699996948242,32.2186012268066,121.487998962402,2,46,144,17
"Ixodes pacificus",-194487.713568,92721.9603803,330.427001953125,885.309997558594,629.31298828125,8.60000038146973,22.5699996948242,32.2186012268066,121.487998962402,2,46,144,17
"Ixodes pacificus",-194487.713568,92721.9603803,330.427001953125,885.309997558594,629.31298828125,8.60000038146973,22.5699996948242,32.2186012268066,121.487998962402,2,46,144,17
"Ixodes pacificus",-194487.713568,92721.9603803,330.427001953125,885.309997558594,629.31298828125,8.60000038146973,22.5699996948242,32.2186012268066,121.487998962402,2,46,144,17
"Ixodes pacificus",-194487.713568,92721.9603803,330.427001953125,885.309997558594,629.31298828125,8.60000038146973,22.5699996948242,32.2186012268066,121.487998962402,2,46,144,17
"Ixodes pacificus",-194487.713568,92721.9603803,330.427001953125,885.309997558594,629.31298828125,8.60000038146973,22.5699996948242,32.2186012268066,121.487998962402,2,46,144,17
"Ixodes pacificus",-194487.713568,92721.9603803,330.427001953125,885.309997558594,629.31298828125,8.60000038146973,22.5699996948242,32.2186012268066,121.487998962402,2,46,144,17
"Ixodes pacificus",-194487.713568,92721.9603803,330.427001953125,885.309997558594,629.31298828125,8.60000038146973,22.5699996948242,32.2186012268066,121.487998962402,2,46,144,17
"Ixodes pacificus",-194487.713568,92721.9603803,330.427001953125,885.309997558594,629.31298828125,8.60000038146973,22.5699996948242,32.2186012268066,121.487998962402,2,46,144,17
"Ixodes pacificus",-194487.713568,92721.9603803,330.427001953125,885.309997558594,629.31298828125,8.60000038146973,22.5699996948242,32.2186012268066,121.487998962402,2,46,144,17
"Ixodes pacificus",-194487.713568,92721.9603803,330.427001953125,885.309997558594,629.31298828125,8.60000038146973,22.5699996948242,32.2186012268066,121.487998962402,2,46,144,17
"Ixodes pacificus",-194487.713568,92721.9603803,330.427001953125,885.309997558594,629.31298828125,8.60000038146973,22.5699996948242,32.2186012268066,121.487998962402,2,46,144,17
"Ixodes pacificus",-194487.713568,92721.9603803,330.427001953125,885.309997558594,629.31298828125,8.60000038146973,22.5699996948242,32.2186012268066,121.487998962402,2,46,144,17
"Ixodes pacificus",-194487.713568,92721.9603803,330.427001953125,885.309997558594,629.31298828125,8.60000038146973,22.5699996948242,32.2186012268066,121.487998962402,2,46,144,17
"Ixodes pacificus",-194487.713568,92721.9603803,330.427001953125,885.309997558594,629.31298828125,8.60000038146973,22.5699996948242,32.2186012268066,121.487998962402,2,46,144,17
"Ixodes pacificus",-194487.713568,92721.9603803,330.427001953125,885.309997558594,629.31298828125,8.60000038146973,22.5699996948242,32.2186012268066,121.487998962402,2,46,144,17
"Ixodes pacificus",-194487.713568,92721.9603803,330.427001953125,885.309997558594,629.31298828125,8.60000038146973,22.5699996948242,32.2186012268066,121.487998962402,2,46,144,17
"Ixodes pacificus",-194487.713568,92721.9603803,330.427001953125,885.309997558594,629.31298828125,8.60000038146973,22.5699996948242,32.2186012268066,121.487998962402,2,46,144,17
"Ixodes pacificus",-194487.713568,92721.9603803,330.427001953125,885.309997558594,629.31298828125,8.60000038146973,22.5699996948242,32.2186012268066,121.487998962402,2,46,144,17
"Ixodes pacificus",-194487.713568,92721.9603803,330.427001953125,885.309997558594,629.31298828125,8.60000038146973,22.5699996948242,32.2186012268066,121.487998962402,2,46,144,17
"Ixodes pacificus",-194487.713568,92721.9603803,330.427001953125,885.309997558594,629.31298828125,8.60000038146973,22.5699996948242,32.2186012268066,121.487998962402,2,46,144,17
"Ixodes pacificus",-194487.713568,92721.9603803,330.427001953125,885.309997558594,629.31298828125,8.60000038146973,22.5699996948242,32.2186012268066,121.487998962402,2,46,144,17
"Ixodes pacificus",-194487.713568,92721.9603803,330.427001953125,885.309997558594,629.31298828125,8.60000038146973,22.5699996948242,32.2186012268066,121.487998962402,2,46,144,17
"Ixodes pacificus",-194487.713568,92721.9603803,330.427001953125,885.309997558594,629.31298828125,8.60000038146973,22.5699996948242,32.2186012268066,121.487998962402,2,46,144,17
"Ixodes pacificus",-194569.60702,270664.041977,528.609985351562,639.447021484375,859.280029296875,9.51000022888184,23.9400005340576,34.548698425293,148.554000854492,6,44,146,15
"Ixodes pacificus",-194569.60702,270664.041977,528.609985351562,639.447021484375,859.280029296875,9.51000022888184,23.9400005340576,34.548698425293,148.554000854492,6,44,146,15
"Ixodes pacificus",-194645.125281,5687.85316579,304.713012695312,896.890014648438,557.872985839844,8.91329956054688,21.5867004394531,27.6161994934082,106.150001525879,2,46,194,14
"Ixodes pacificus",-195641.993605,311912.314545,474.792999267578,672.002990722656,1758.21997070312,9.2632999420166,22.6399993896484,33.1898002624512,306.033996582031,6,60,156,20
"Ixodes pacificus",-196045.671498,292008.016715,734.442993164062,441.609985351562,1121.93005371094,9.95670032501221,24.3432998657227,35.0620994567871,198.440002441406,6,44,153,16
"Ixodes pacificus",-196891.377028,-79823.467945,467.427001953125,777.072998046875,935.359985351562,8.36670017242432,20.9533004760742,27.1226005554199,173.287002563477,2,51,182,20
"Ixodes pacificus",-196891.377028,-79823.467945,467.427001953125,777.072998046875,935.359985351562,8.36670017242432,20.9533004760742,27.1226005554199,173.287002563477,2,51,182,20
"Ixodes pacificus",-196891.377028,-79823.467945,467.427001953125,777.072998046875,935.359985351562,8.36670017242432,20.9533004760742,27.1226005554199,173.287002563477,2,51,182,20
"Ixodes pacificus",-196891.377028,-79823.467945,467.427001953125,777.072998046875,935.359985351562,8.36670017242432,20.9533004760742,27.1226005554199,173.287002563477,2,51,182,20
"Ixodes pacificus",-197294.810371,-18115.5182579,338.510009765625,837.059997558594,609.780029296875,10.2700004577637,19.1466999053955,22.2527008056641,115.477996826172,5,47,194,16
"Ixodes pacificus",-197294.810371,-18115.5182579,338.510009765625,837.059997558594,609.780029296875,10.2700004577637,19.1466999053955,22.2527008056641,115.477996826172,5,47,194,16
"Ixodes pacificus",-197294.810371,-18115.5182579,338.510009765625,837.059997558594,609.780029296875,10.2700004577637,19.1466999053955,22.2527008056641,115.477996826172,5,47,194,16
"Ixodes pacificus",-197294.810371,-18115.5182579,338.510009765625,837.059997558594,609.780029296875,10.2700004577637,19.1466999053955,22.2527008056641,115.477996826172,5,47,194,16
"Ixodes pacificus",-197294.810371,-18115.5182579,338.510009765625,837.059997558594,609.780029296875,10.2700004577637,19.1466999053955,22.2527008056641,115.477996826172,5,47,194,16
"Ixodes pacificus",-197294.810371,-18115.5182579,338.510009765625,837.059997558594,609.780029296875,10.2700004577637,19.1466999053955,22.2527008056641,115.477996826172,5,47,194,16
"Ixodes pacificus",-197294.810371,-18115.5182579,338.510009765625,837.059997558594,609.780029296875,10.2700004577637,19.1466999053955,22.2527008056641,115.477996826172,5,47,194,16
"Ixodes pacificus",-197569.085564,-70415.7792875,424.277008056641,790.260009765625,969.577026367188,8.18000030517578,21.6033000946045,28.1569004058838,185.332000732422,6,50,182,20
"Ixodes pacificus",-197569.085564,-70415.7792875,424.277008056641,790.260009765625,969.577026367188,8.18000030517578,21.6033000946045,28.1569004058838,185.332000732422,6,50,182,20
"Ixodes pacificus",-197569.085564,-70415.7792875,424.277008056641,790.260009765625,969.577026367188,8.18000030517578,21.6033000946045,28.1569004058838,185.332000732422,6,50,182,20
"Ixodes pacificus",-197569.085564,-70415.7792875,424.277008056641,790.260009765625,969.577026367188,8.18000030517578,21.6033000946045,28.1569004058838,185.332000732422,6,50,182,20
"Ixodes pacificus",-197569.085564,-70415.7792875,424.277008056641,790.260009765625,969.577026367188,8.18000030517578,21.6033000946045,28.1569004058838,185.332000732422,6,50,182,20
"Ixodes pacificus",-197569.085564,-70415.7792875,424.277008056641,790.260009765625,969.577026367188,8.18000030517578,21.6033000946045,28.1569004058838,185.332000732422,6,50,182,20
"Ixodes pacificus",-197569.085564,-70415.7792875,424.277008056641,790.260009765625,969.577026367188,8.18000030517578,21.6033000946045,28.1569004058838,185.332000732422,6,50,182,20
"Ixodes pacificus",-197569.085564,-70415.7792875,424.277008056641,790.260009765625,969.577026367188,8.18000030517578,21.6033000946045,28.1569004058838,185.332000732422,6,50,182,20
"Ixodes pacificus",-197625.620886,212648.073976,276.886993408203,946.599975585938,559.473022460938,9.86670017242432,24.0533008575439,34.5155982971191,100.744003295898,2,39,139,15
"Ixodes pacificus",-198156.753146,-65506.2650542,466.356994628906,774.5,762.343017578125,7.29670000076294,23.4967002868652,30.1466007232666,148.251007080078,2,50,188,20
"Ixodes pacificus",-198156.753146,-65506.2650542,466.356994628906,774.5,762.343017578125,7.29670000076294,23.4967002868652,30.1466007232666,148.251007080078,2,50,188,20
"Ixodes pacificus",-198156.753146,-65506.2650542,466.356994628906,774.5,762.343017578125,7.29670000076294,23.4967002868652,30.1466007232666,148.251007080078,2,50,188,20
"Ixodes pacificus",-198156.753146,-65506.2650542,466.356994628906,774.5,762.343017578125,7.29670000076294,23.4967002868652,30.1466007232666,148.251007080078,2,50,188,20
"Ixodes pacificus",-198156.753146,-65506.2650542,466.356994628906,774.5,762.343017578125,7.29670000076294,23.4967002868652,30.1466007232666,148.251007080078,2,50,188,20
"Ixodes pacificus",-198377.222361,-93413.3180172,389.929992675781,778.447021484375,957.906982421875,8.82999992370605,20.7266998291016,25.8981990814209,179.42399597168,7,47,189,19
"Ixodes pacificus",-198460.967731,340948.41064,437.820007324219,617.679992675781,1914.34997558594,6.40000009536743,22.1732997894287,33.2377014160156,307.888000488281,7,64,150,20
"Ixodes pacificus",-19896.6803716,-54545.7670064,409.217010498047,960.822998046875,541.27001953125,9.67000007629395,25.0032997131348,35.4524002075195,94.8486022949219,2,47,165,17
"Ixodes pacificus",-199173.063415,-2194.42911789,319.019989013672,875.382995605469,616.322998046875,9.27000045776367,20.9200000762939,27.0538005828857,116.039001464844,6,49,196,17
"Ixodes pacificus",-199180.417978,-9141.39172557,341.782989501953,828.643005371094,680.393005371094,9.19999980926514,19.4932994842529,23.7985992431641,126.894996643066,4,48,195,18
"Ixodes pacificus",-199180.417978,-9141.39172557,341.782989501953,828.643005371094,680.393005371094,9.19999980926514,19.4932994842529,23.7985992431641,126.894996643066,4,48,195,18
"Ixodes pacificus",-199180.417978,-9141.39172557,341.782989501953,828.643005371094,680.393005371094,9.19999980926514,19.4932994842529,23.7985992431641,126.894996643066,4,48,195,18
"Ixodes pacificus",-199180.417978,-9141.39172557,341.782989501953,828.643005371094,680.393005371094,9.19999980926514,19.4932994842529,23.7985992431641,126.894996643066,4,48,195,18
"Ixodes pacificus",-199180.417978,-9141.39172557,341.782989501953,828.643005371094,680.393005371094,9.19999980926514,19.4932994842529,23.7985992431641,126.894996643066,4,48,195,18
"Ixodes pacificus",-199180.417978,-9141.39172557,341.782989501953,828.643005371094,680.393005371094,9.19999980926514,19.4932994842529,23.7985992431641,126.894996643066,4,48,195,18
"Ixodes pacificus",-199180.417978,-9141.39172557,341.782989501953,828.643005371094,680.393005371094,9.19999980926514,19.4932994842529,23.7985992431641,126.894996643066,4,48,195,18
"Ixodes pacificus",-199180.417978,-9141.39172557,341.782989501953,828.643005371094,680.393005371094,9.19999980926514,19.4932994842529,23.7985992431641,126.894996643066,4,48,195,18
"Ixodes pacificus",-199180.417978,-9141.39172557,341.782989501953,828.643005371094,680.393005371094,9.19999980926514,19.4932994842529,23.7985992431641,126.894996643066,4,48,195,18
"Ixodes pacificus",-199180.417978,-9141.39172557,341.782989501953,828.643005371094,680.393005371094,9.19999980926514,19.4932994842529,23.7985992431641,126.894996643066,4,48,195,18
"Ixodes pacificus",-199180.417978,-9141.39172557,341.782989501953,828.643005371094,680.393005371094,9.19999980926514,19.4932994842529,23.7985992431641,126.894996643066,4,48,195,18
"Ixodes pacificus",-199180.417978,-9141.39172557,341.782989501953,828.643005371094,680.393005371094,9.19999980926514,19.4932994842529,23.7985992431641,126.894996643066,4,48,195,18
"Ixodes pacificus",-199180.417978,-9141.39172557,341.782989501953,828.643005371094,680.393005371094,9.19999980926514,19.4932994842529,23.7985992431641,126.894996643066,4,48,195,18
"Ixodes pacificus",-199180.417978,-9141.39172557,341.782989501953,828.643005371094,680.393005371094,9.19999980926514,19.4932994842529,23.7985992431641,126.894996643066,4,48,195,18
"Ixodes pacificus",-199180.417978,-9141.39172557,341.782989501953,828.643005371094,680.393005371094,9.19999980926514,19.4932994842529,23.7985992431641,126.894996643066,4,48,195,18
"Ixodes pacificus",-199729.568117,33660.7528091,451.459991455078,786.036987304688,704.25,8.26669979095459,22.2332992553711,28.3572998046875,138.274002075195,5,45,173,15
"Ixodes pacificus",-199729.568117,33660.7528091,451.459991455078,786.036987304688,704.25,8.26669979095459,22.2332992553711,28.3572998046875,138.274002075195,5,45,173,15
"Ixodes pacificus",-199755.774854,321478.447946,-9999,-9999,1841.89001464844,8.38000011444092,22.8733005523682,33.3978004455566,325.028991699219,7,60,157,20
"Ixodes pacificus",-199755.774854,321478.447946,-9999,-9999,1841.89001464844,8.38000011444092,22.8733005523682,33.3978004455566,325.028991699219,7,60,157,20
"Ixodes pacificus",-200100.237807,241450.649392,483.529998779297,719.922973632812,704.882995605469,9.96329975128174,23.9867000579834,34.5075988769531,124.589996337891,6,41,146,15
"Ixodes pacificus",-200336.042573,101556.91028,307.087005615234,864.039978027344,613.856994628906,7.46670007705688,23.8766994476318,33.6268005371094,118.684997558594,6,47,145,17
"Ixodes pacificus",-201374.394261,102327.227034,314.986999511719,837.330017089844,609.882995605469,7.61670017242432,23.4167003631592,32.8480987548828,117.778999328613,6,47,146,17
"Ixodes pacificus",-201374.394261,102327.227034,314.986999511719,837.330017089844,609.882995605469,7.61670017242432,23.4167003631592,32.8480987548828,117.778999328613,6,47,146,17
"Ixodes pacificus",-201374.394261,102327.227034,314.986999511719,837.330017089844,609.882995605469,7.61670017242432,23.4167003631592,32.8480987548828,117.778999328613,6,47,146,17
"Ixodes pacificus",-201374.394261,102327.227034,314.986999511719,837.330017089844,609.882995605469,7.61670017242432,23.4167003631592,32.8480987548828,117.778999328613,6,47,146,17
